roPartId ,dealerOrderId,partCode,partQuantity,mainPartFlag,downPartSerialNumber,upPartSerialNumber,createBy,createDate,updateBy,updateDate
0000002383,002383,PASC0260BYD001,1.0,00635300,,,9999999999,2024-02-27,9999999988,2024-03-31
0000002384,002384,PABP0001BYD003,1.0,00839197,,,9999999999,2024-04-12,9999999988,2024-07-25
0000002385,002385,PASC0260BYD001,4.0,00479526,,,9999999999,2024-04-27,9999999988,2024-06-02
0000002386,002386,PASC0260BYD001,4.0,00063953,,,9999999999,2024-04-21,9999999988,2024-06-10
0000002387,002387,PABP0001BYD002,1.0,00286726,,,9999999999,2024-01-04,9999999988,2024-06-17
0000002388,002388,PABP0001BYD003,1.0,00443415,,,9999999999,2024-07-21,9999999988,2024-07-23
0000002389,002389,PASC0260BYD001,1.0,00772196,,,9999999999,2024-03-30,9999999988,2024-07-24
0000002390,002390,PACAF034BYD003,1.0,00820335,,,9999999999,2024-04-16,9999999988,2024-05-11
0000002391,002391,PABP0001BYD002,1.0,00151403,,,9999999999,2024-02-02,9999999988,2024-05-11
0000002392,002392,PARBS009BYD001,1.0,00903060,,,9999999999,2024-05-05,9999999988,2024-07-11
0000002393,002393,PACP0004BYD001,1.0,00138732,,,9999999999,2024-01-24,9999999988,2024-03-29
0000002394,002394,PACP0004BYD001,1.0,00200996,,,9999999999,2024-01-28,9999999988,2024-03-29
0000002395,002395,PAEM0002BYD004,1.0,00334699,,,9999999999,2024-06-17,9999999988,2024-07-19
0000002396,002396,PABMS006BYD004,1.0,00721598,,,9999999999,2024-05-11,9999999988,2024-06-22
0000002397,002397,PAHVC011BYD002,2.0,00732298,,,9999999999,2024-05-25,9999999988,2024-06-30
0000002398,002398,PACP0004BYD001,1.0,00936068,,,9999999999,2024-06-04,9999999988,2024-06-15
0000002399,002399,PAEM0002BYD001,1.0,00108788,,,9999999999,2024-05-22,9999999988,2024-06-03
0000002400,002400,PASC0260BYD001,1.0,00789752,,,9999999999,2024-06-08,9999999988,2024-07-13
0000002401,002401,PASC0260BYD001,1.0,00305739,,,9999999999,2024-03-04,9999999988,2024-06-20
0000002402,002402,PABP0001BYD004,1.0,00857448,,,9999999999,2024-03-08,9999999988,2024-04-14
0000002403,002403,PAEM0002BYD004,1.0,00654330,,,9999999999,2024-07-09,9999999988,2024-07-25
0000002404,002404,PASC0260BYD001,2.0,00180773,,,9999999999,2024-01-05,9999999988,2024-04-30
0000002405,002405,PASC0260BYD001,3.0,00093972,,,9999999999,2024-05-10,9999999988,2024-06-12
0000002406,002406,PACP0004BYD001,1.0,00971664,,,9999999999,2024-03-08,9999999988,2024-06-09
0000002407,002407,PACP0004BYD001,1.0,00854325,,,9999999999,2024-06-05,9999999988,2024-07-25
0000002408,002408,PAPEC007BYD005,1.0,00703646,,,9999999999,2024-03-09,9999999988,2024-03-10
0000002409,002409,PACP0004BYD001,1.0,00805319,,,9999999999,2024-02-25,9999999988,2024-04-18
0000002410,002410,PASC0260BYD001,3.0,00671043,,,9999999999,2024-05-03,9999999988,2024-07-11
0000002411,002411,PASC0260BYD003,1.0,00164978,,,9999999999,2024-04-23,9999999988,2024-07-22
0000002412,002412,PABMS006BYD003,1.0,00376048,,,9999999999,2024-07-21,9999999988,2024-07-22
0000002413,002413,PACAF034BYD001,1.0,00787362,,,9999999999,2024-04-01,9999999988,2024-06-17
0000002414,002414,PASC0260BYD001,3.0,00737195,,,9999999999,2024-03-20,9999999988,2024-06-17
0000002415,002415,PAPEC007BYD005,1.0,00594978,,,9999999999,2024-02-26,9999999988,2024-04-29
0000002416,002416,PACP0004BYD001,1.0,00298749,,,9999999999,2024-01-02,9999999988,2024-04-14
0000002417,002417,PACP0004BYD003,1.0,00664075,,,9999999999,2024-03-07,9999999988,2024-05-07
0000002418,002418,PABP0001BYD002,1.0,00683590,,,9999999999,2024-07-07,9999999988,2024-07-14
0000002419,002419,PAWS0210BYD005,1.0,00379305,,,9999999999,2024-07-18,9999999988,2024-07-24
0000002420,002420,PASC0260BYD001,2.0,00405955,,,9999999999,2024-04-07,9999999988,2024-07-06
0000002421,002421,PAWS0210BYD002,1.0,00912514,,,9999999999,2024-02-01,9999999988,2024-02-15
0000002422,002422,PARBS009BYD003,1.0,00648764,,,9999999999,2024-04-22,9999999988,2024-05-18
0000002423,002423,PABP0170BYD002,2.0,00513963,,,9999999999,2024-01-03,9999999988,2024-02-20
0000002424,002424,PAPEC007BYD003,1.0,00390829,,,9999999999,2024-04-24,9999999988,2024-05-24
0000002425,002425,PASC0260BYD001,4.0,00757804,,,9999999999,2024-02-13,9999999988,2024-04-16
0000002426,002426,PABP0001BYD002,1.0,00823516,,,9999999999,2024-03-10,9999999988,2024-05-23
0000002427,002427,PASC0260BYD003,1.0,00792238,,,9999999999,2024-01-22,9999999988,2024-02-20
0000002428,002428,PASC0260BYD001,1.0,00959227,,,9999999999,2024-06-20,9999999988,2024-06-21
0000002429,002429,PASC0260BYD001,4.0,00632069,,,9999999999,2024-05-28,9999999988,2024-07-08
0000002430,002430,PACP0004BYD001,1.0,00104363,,,9999999999,2024-04-28,9999999988,2024-07-02
0000002431,002431,PAHVC011BYD005,4.0,00620630,,,9999999999,2024-06-02,9999999988,2024-06-06
0000002432,002432,PASC0260BYD001,3.0,00442382,,,9999999999,2024-06-06,9999999988,2024-06-18
0000002433,002433,PAPEC007BYD003,1.0,00708591,,,9999999999,2024-06-28,9999999988,2024-07-19
0000002434,002434,PABP0001BYD003,1.0,00841664,,,9999999999,2024-05-22,9999999988,2024-06-18
0000002435,002435,PACP0004BYD001,1.0,00543716,,,9999999999,2024-05-06,9999999988,2024-06-11
0000002436,002436,PASC0260BYD001,1.0,00643741,,,9999999999,2024-07-14,9999999988,2024-07-14
0000002437,002437,PASC0260BYD001,4.0,00098007,,,9999999999,2024-02-29,9999999988,2024-03-30
0000002438,002438,PAHVC011BYD001,4.0,00124679,,,9999999999,2024-03-26,9999999988,2024-07-14
0000002439,002439,PACL0310BYD001,2.0,00726331,,,9999999999,2024-05-30,9999999988,2024-06-06
0000002440,002440,PASC0260BYD001,1.0,00858885,,,9999999999,2024-03-28,9999999988,2024-06-24
0000002441,002441,PACP0004BYD001,1.0,00336741,,,9999999999,2024-05-16,9999999988,2024-05-31
0000002442,002442,PASC0260BYD001,1.0,00541450,,,9999999999,2024-06-03,9999999988,2024-06-29
0000002443,002443,PARBS009BYD003,1.0,00126250,,,9999999999,2024-06-10,9999999988,2024-06-29
0000002444,002444,PACP0004BYD001,1.0,00890160,,,9999999999,2024-01-09,9999999988,2024-07-18
0000002445,002445,PACP0004BYD003,1.0,00408654,,,9999999999,2024-05-21,9999999988,2024-05-26
0000002446,002446,PASC0260BYD001,3.0,00836418,,,9999999999,2024-06-25,9999999988,2024-07-10
0000002447,002447,PABMS006BYD002,1.0,00332628,,,9999999999,2024-01-09,9999999988,2024-04-30
0000002448,002448,PASC0260BYD001,1.0,00308738,,,9999999999,2024-04-11,9999999988,2024-07-07
0000002449,002449,PACP0004BYD001,1.0,00900520,,,9999999999,2024-06-02,9999999988,2024-06-20
0000002450,002450,PASC0260BYD001,2.0,00565983,,,9999999999,2024-03-26,9999999988,2024-04-16
0000002451,002451,PABMS006BYD003,1.0,00011536,,,9999999999,2024-03-13,9999999988,2024-04-23
0000002452,002452,PABMS006BYD005,1.0,00249384,,,9999999999,2024-06-23,9999999988,2024-07-13
0000002453,002453,PABP0001BYD003,1.0,00192632,,,9999999999,2024-05-13,9999999988,2024-07-11
0000002454,002454,PASC0260BYD001,1.0,00596696,,,9999999999,2024-06-13,9999999988,2024-07-25
0000002455,002455,PACP0004BYD001,1.0,00580104,,,9999999999,2024-04-02,9999999988,2024-05-28
0000002456,002456,PAPEC007BYD005,1.0,00556833,,,9999999999,2024-07-18,9999999988,2024-07-25
0000002457,002457,PACP0004BYD001,1.0,00441192,,,9999999999,2024-06-12,9999999988,2024-06-22
0000002458,002458,PASC0260BYD001,1.0,00639883,,,9999999999,2024-01-07,9999999988,2024-02-09
0000002459,002459,PABP0001BYD003,1.0,00208595,,,9999999999,2024-03-24,9999999988,2024-03-30
0000002460,002460,PACP0004BYD001,1.0,00352152,,,9999999999,2024-02-25,9999999988,2024-06-12
0000002461,002461,PATI0190BYD003,4.0,00330708,,,9999999999,2024-04-09,9999999988,2024-06-17
0000002462,002462,PASC0260BYD001,1.0,00438038,,,9999999999,2024-07-19,9999999988,2024-07-22
0000002463,002463,PASC0260BYD001,1.0,00615521,,,9999999999,2024-01-12,9999999988,2024-07-09
0000002464,002464,PASC0260BYD001,4.0,00569298,,,9999999999,2024-04-01,9999999988,2024-04-09
0000002465,002465,PAHVC011BYD003,4.0,00380433,,,9999999999,2024-03-10,9999999988,2024-04-30
0000002466,002466,PACP0004BYD001,1.0,00640674,,,9999999999,2024-07-17,9999999988,2024-07-17
0000002467,002467,PACP0004BYD001,1.0,00671852,,,9999999999,2024-06-18,9999999988,2024-07-13
0000002468,002468,PASC0260BYD001,1.0,00015523,,,9999999999,2024-05-13,9999999988,2024-05-25
0000002469,002469,PASC0260BYD001,4.0,00859035,,,9999999999,2024-03-12,9999999988,2024-07-13
0000002470,002470,PASC0260BYD001,1.0,00153651,,,9999999999,2024-04-14,9999999988,2024-06-29
0000002471,002471,PASC0260BYD001,2.0,00733681,,,9999999999,2024-02-29,9999999988,2024-04-18
0000002472,002472,PACP0004BYD001,1.0,00899099,,,9999999999,2024-05-08,9999999988,2024-06-08
0000002473,002473,PACP0004BYD001,1.0,00414019,,,9999999999,2024-03-12,9999999988,2024-06-07
0000002474,002474,PASC0260BYD001,2.0,00381605,,,9999999999,2024-01-15,9999999988,2024-03-09
0000002475,002475,PASC0260BYD001,2.0,00532306,,,9999999999,2024-07-18,9999999988,2024-07-21
0000002476,002476,PACP0004BYD001,1.0,00323747,,,9999999999,2024-07-13,9999999988,2024-07-20
0000002477,002477,PACP0004BYD001,1.0,00804683,,,9999999999,2024-04-14,9999999988,2024-05-23
0000002478,002478,PAPEC007BYD005,1.0,00845083,,,9999999999,2024-03-13,9999999988,2024-05-31
0000002479,002479,PASC0260BYD001,3.0,00245693,,,9999999999,2024-06-29,9999999988,2024-07-25
0000002480,002480,PASC0260BYD001,1.0,00052517,,,9999999999,2024-05-03,9999999988,2024-05-20
0000002481,002481,PAPEC007BYD001,1.0,00537424,,,9999999999,2024-07-02,9999999988,2024-07-02
0000002482,002482,PABP0001BYD002,1.0,00958983,,,9999999999,2024-03-03,9999999988,2024-03-26
0000002483,002483,PASC0260BYD001,3.0,00657468,,,9999999999,2024-03-23,9999999988,2024-05-16
0000002484,002484,PASC0260BYD001,4.0,00431838,,,9999999999,2024-04-13,9999999988,2024-06-21
0000002485,002485,PARBS009BYD003,1.0,00707399,,,9999999999,2024-02-19,9999999988,2024-04-02
0000002486,002486,PAEM0002BYD005,1.0,00733738,,,9999999999,2024-01-25,9999999988,2024-01-26
0000002487,002487,PASC0260BYD001,1.0,00295350,,,9999999999,2024-05-30,9999999988,2024-07-19
0000002488,002488,PAWS0210BYD003,1.0,00410341,,,9999999999,2024-07-06,9999999988,2024-07-20
0000002489,002489,PATMS008BYD004,1.0,00681678,,,9999999999,2024-03-21,9999999988,2024-04-24
0000002490,002490,PABP0001BYD001,1.0,00673179,,,9999999999,2024-03-15,9999999988,2024-05-25
0000002491,002491,PASC0260BYD001,3.0,00364094,,,9999999999,2024-06-12,9999999988,2024-06-28
0000002492,002492,PASC0260BYD001,4.0,00117302,,,9999999999,2024-03-03,9999999988,2024-06-19
0000002493,002493,PAPEC007BYD005,1.0,00024097,,,9999999999,2024-02-15,9999999988,2024-04-23
0000002494,002494,PASC0260BYD001,3.0,00017031,,,9999999999,2024-05-22,9999999988,2024-06-28
0000002495,002495,PACP0004BYD001,1.0,00047783,,,9999999999,2024-03-12,9999999988,2024-03-29
0000002496,002496,PASC0260BYD001,4.0,00481649,,,9999999999,2024-05-18,9999999988,2024-07-10
0000002497,002497,PABP0170BYD001,4.0,00808948,,,9999999999,2024-06-04,9999999988,2024-07-04
0000002498,002498,PATMS008BYD003,1.0,00914523,,,9999999999,2024-04-10,9999999988,2024-05-25
0000002499,002499,PASC0260BYD001,2.0,00490766,,,9999999999,2024-05-22,9999999988,2024-06-26
0000002500,002500,PACL0310BYD003,2.0,00046446,,,9999999999,2024-06-12,9999999988,2024-07-06
0000002501,002501,PABP0001BYD004,1.0,00736429,,,9999999999,2024-07-20,9999999988,2024-07-25
0000002502,002502,PASC0260BYD001,4.0,00188965,,,9999999999,2024-04-21,9999999988,2024-04-22
0000002503,002503,PATI0190BYD003,3.0,00575375,,,9999999999,2024-01-23,9999999988,2024-05-08
0000002504,002504,PACP0004BYD001,1.0,00091461,,,9999999999,2024-05-06,9999999988,2024-05-25
0000002505,002505,PASC0260BYD001,4.0,00179275,,,9999999999,2024-02-04,9999999988,2024-07-21
0000002506,002506,PACAF034BYD003,1.0,00365844,,,9999999999,2024-03-26,9999999988,2024-05-17
0000002507,002507,PASC0260BYD001,2.0,00336319,,,9999999999,2024-06-23,9999999988,2024-07-09
0000002508,002508,PAPEC007BYD005,1.0,00555393,,,9999999999,2024-02-09,9999999988,2024-06-03
0000002509,002509,PACP0004BYD001,1.0,00883485,,,9999999999,2024-04-09,9999999988,2024-07-02
0000002510,002510,PACP0004BYD001,1.0,00951253,,,9999999999,2024-05-23,9999999988,2024-05-25
0000002511,002511,PASC0260BYD001,4.0,00677634,,,9999999999,2024-01-23,9999999988,2024-04-04
0000002512,002512,PABP0001BYD003,1.0,00573140,,,9999999999,2024-03-31,9999999988,2024-05-31
0000002513,002513,PAIN0003BYD003,1.0,00482100,,,9999999999,2024-03-31,9999999988,2024-06-17
0000002514,002514,PABP0001BYD004,1.0,00339038,,,9999999999,2024-06-23,9999999988,2024-07-21
0000002515,002515,PABMS006BYD004,1.0,00292129,,,9999999999,2024-04-15,9999999988,2024-07-13
0000002516,002516,PAIN0003BYD001,1.0,00711525,,,9999999999,2024-01-08,9999999988,2024-05-29
0000002517,002517,PASC0260BYD001,3.0,00251940,,,9999999999,2024-01-18,9999999988,2024-05-05
0000002518,002518,PAPEC007BYD005,1.0,00782650,,,9999999999,2024-02-24,9999999988,2024-04-25
0000002519,002519,PACP0004BYD001,1.0,00117427,,,9999999999,2024-03-27,9999999988,2024-04-06
0000002520,002520,PAHVC011BYD001,3.0,00685174,,,9999999999,2024-04-08,9999999988,2024-06-21
0000002521,002521,PASC0260BYD001,4.0,00898306,,,9999999999,2024-07-01,9999999988,2024-07-06
0000002522,002522,PATI0190BYD001,3.0,00773122,,,9999999999,2024-02-18,9999999988,2024-06-16
0000002523,002523,PAWS0210BYD005,1.0,00653431,,,9999999999,2024-07-19,9999999988,2024-07-19
0000002524,002524,PAPEC007BYD005,1.0,00539051,,,9999999999,2024-06-02,9999999988,2024-06-07
0000002525,002525,PACP0004BYD001,1.0,00511565,,,9999999999,2024-04-06,9999999988,2024-05-11
0000002526,002526,PAIN0003BYD001,1.0,00616675,,,9999999999,2024-06-22,9999999988,2024-07-17
0000002527,002527,PACP0004BYD001,1.0,00968092,,,9999999999,2024-04-07,9999999988,2024-04-24
0000002528,002528,PACP0004BYD001,1.0,00415341,,,9999999999,2024-06-04,9999999988,2024-06-23
0000002529,002529,PASC0260BYD001,4.0,00644976,,,9999999999,2024-03-24,9999999988,2024-06-01
0000002530,002530,PAEM0002BYD001,1.0,00485007,,,9999999999,2024-05-22,9999999988,2024-05-27
0000002531,002531,PABP0001BYD004,1.0,00858185,,,9999999999,2024-01-08,9999999988,2024-07-18
0000002532,002532,PASC0260BYD001,3.0,00941104,,,9999999999,2024-04-26,9999999988,2024-06-18
0000002533,002533,PACP0004BYD001,1.0,00822816,,,9999999999,2024-03-26,9999999988,2024-07-17
0000002534,002534,PAPEC007BYD005,1.0,00671305,,,9999999999,2024-04-24,9999999988,2024-05-05
0000002535,002535,PASC0260BYD001,4.0,00775711,,,9999999999,2024-06-30,9999999988,2024-07-18
0000002536,002536,PABP0001BYD002,1.0,00161513,,,9999999999,2024-01-19,9999999988,2024-01-21
0000002537,002537,PASC0260BYD001,1.0,00960626,,,9999999999,2024-04-08,9999999988,2024-04-16
0000002538,002538,PASC0260BYD001,1.0,00162657,,,9999999999,2024-05-30,9999999988,2024-07-19
0000002539,002539,PACP0004BYD001,1.0,00761705,,,9999999999,2024-04-18,9999999988,2024-06-18
0000002540,002540,PASC0260BYD001,1.0,00169405,,,9999999999,2024-01-13,9999999988,2024-06-29
0000002541,002541,PAHVC011BYD005,4.0,00507614,,,9999999999,2024-02-03,9999999988,2024-06-24
0000002542,002542,PASC0260BYD001,2.0,00365583,,,9999999999,2024-04-09,9999999988,2024-07-09
0000002543,002543,PABMS006BYD004,1.0,00345537,,,9999999999,2024-04-06,9999999988,2024-06-06
0000002544,002544,PACP0004BYD001,1.0,00398614,,,9999999999,2024-01-15,9999999988,2024-06-18
0000002545,002545,PASC0260BYD001,1.0,00381964,,,9999999999,2024-03-29,9999999988,2024-06-09
0000002546,002546,PASC0260BYD001,3.0,00234370,,,9999999999,2024-04-28,9999999988,2024-07-02
0000002547,002547,PASC0260BYD001,3.0,00480242,,,9999999999,2024-03-29,9999999988,2024-04-21
0000002548,002548,PACP0004BYD001,1.0,00085138,,,9999999999,2024-01-10,9999999988,2024-01-22
0000002549,002549,PASC0260BYD005,1.0,00578078,,,9999999999,2024-04-06,9999999988,2024-06-01
0000002550,002550,PACP0004BYD001,1.0,00931696,,,9999999999,2024-06-12,9999999988,2024-07-20
0000002551,002551,PABP0001BYD001,1.0,00966308,,,9999999999,2024-03-19,9999999988,2024-04-05
0000002552,002552,PACP0004BYD003,1.0,00301230,,,9999999999,2024-06-25,9999999988,2024-07-13
0000002553,002553,PACP0004BYD004,1.0,00985541,,,9999999999,2024-04-02,9999999988,2024-06-19
0000002554,002554,PABP0001BYD004,1.0,00618717,,,9999999999,2024-07-07,9999999988,2024-07-20
0000002555,002555,PASC0260BYD001,1.0,00335510,,,9999999999,2024-01-13,9999999988,2024-04-05
0000002556,002556,PASC0260BYD001,4.0,00976330,,,9999999999,2024-06-23,9999999988,2024-07-10
0000002557,002557,PAPEC007BYD003,1.0,00453489,,,9999999999,2024-02-19,9999999988,2024-03-24
0000002558,002558,PACP0004BYD001,1.0,00788802,,,9999999999,2024-01-03,9999999988,2024-04-06
0000002559,002559,PASC0260BYD001,4.0,00448239,,,9999999999,2024-01-24,9999999988,2024-07-19
0000002560,002560,PASC0260BYD001,4.0,00477952,,,9999999999,2024-06-06,9999999988,2024-07-18
0000002561,002561,PACP0004BYD002,1.0,00389832,,,9999999999,2024-07-03,9999999988,2024-07-14
0000002562,002562,PATI0190BYD005,2.0,00201298,,,9999999999,2024-01-14,9999999988,2024-07-21
0000002563,002563,PABP0001BYD003,1.0,00649521,,,9999999999,2024-02-28,9999999988,2024-07-17
0000002564,002564,PACP0004BYD001,1.0,00949185,,,9999999999,2024-01-09,9999999988,2024-01-20
0000002565,002565,PASC0260BYD001,2.0,00899945,,,9999999999,2024-05-27,9999999988,2024-07-09
0000002566,002566,PACP0004BYD001,1.0,00777772,,,9999999999,2024-04-06,9999999988,2024-06-06
0000002567,002567,PAHVC011BYD003,2.0,00788479,,,9999999999,2024-07-22,9999999988,2024-07-22
0000002568,002568,PABP0001BYD004,1.0,00171712,,,9999999999,2024-06-05,9999999988,2024-06-07
0000002569,002569,PASC0260BYD001,2.0,00049608,,,9999999999,2024-05-24,9999999988,2024-06-02
0000002570,002570,PABP0001BYD004,1.0,00948803,,,9999999999,2024-05-31,9999999988,2024-07-04
0000002571,002571,PASC0260BYD001,2.0,00468779,,,9999999999,2024-01-03,9999999988,2024-03-02
0000002572,002572,PASC0260BYD001,4.0,00277655,,,9999999999,2024-02-25,9999999988,2024-04-23
0000002573,002573,PASC0260BYD001,3.0,00802711,,,9999999999,2024-05-05,9999999988,2024-07-13
0000002574,002574,PASC0260BYD001,1.0,00466594,,,9999999999,2024-07-10,9999999988,2024-07-22
0000002575,002575,PASC0260BYD001,4.0,00204281,,,9999999999,2024-05-03,9999999988,2024-06-02
0000002576,002576,PASC0260BYD001,2.0,00636351,,,9999999999,2024-04-21,9999999988,2024-07-03
0000002577,002577,PASC0260BYD001,1.0,00564618,,,9999999999,2024-04-06,9999999988,2024-05-29
0000002578,002578,PAPEC007BYD003,1.0,00417170,,,9999999999,2024-04-13,9999999988,2024-05-27
0000002579,002579,PACP0004BYD001,1.0,00839675,,,9999999999,2024-01-13,9999999988,2024-04-29
0000002580,002580,PABP0001BYD002,1.0,00081721,,,9999999999,2024-03-28,9999999988,2024-04-06
0000002581,002581,PABP0001BYD001,1.0,00341661,,,9999999999,2024-06-05,9999999988,2024-07-07
0000002582,002582,PACP0004BYD001,1.0,00912013,,,9999999999,2024-04-07,9999999988,2024-04-27
0000002583,002583,PASC0260BYD001,1.0,00639292,,,9999999999,2024-05-02,9999999988,2024-06-14
0000002584,002584,PASC0260BYD001,2.0,00833729,,,9999999999,2024-02-22,9999999988,2024-07-25
0000002585,002585,PACP0004BYD001,1.0,00680328,,,9999999999,2024-07-10,9999999988,2024-07-19
0000002586,002586,PAPEC007BYD005,1.0,00218822,,,9999999999,2024-04-30,9999999988,2024-05-17
0000002587,002587,PASC0260BYD001,4.0,00828983,,,9999999999,2024-06-16,9999999988,2024-06-29
0000002588,002588,PASC0260BYD001,2.0,00446433,,,9999999999,2024-05-23,9999999988,2024-07-12
0000002589,002589,PASC0260BYD001,3.0,00682816,,,9999999999,2024-03-03,9999999988,2024-03-14
0000002590,002590,PARBS009BYD002,1.0,00550839,,,9999999999,2024-05-17,9999999988,2024-06-08
0000002591,002591,PASC0260BYD001,3.0,00370881,,,9999999999,2024-05-29,9999999988,2024-07-11
0000002592,002592,PACL0310BYD001,5.0,00224092,,,9999999999,2024-02-15,9999999988,2024-06-30
0000002593,002593,PASC0260BYD001,3.0,00288543,,,9999999999,2024-01-15,9999999988,2024-03-15
0000002594,002594,PAIN0003BYD003,1.0,00119485,,,9999999999,2024-07-22,9999999988,2024-07-25
0000002595,002595,PABP0001BYD004,1.0,00254729,,,9999999999,2024-06-11,9999999988,2024-06-23
0000002596,002596,PACAF034BYD001,1.0,00330245,,,9999999999,2024-07-16,9999999988,2024-07-25
0000002597,002597,PACP0004BYD001,1.0,00290563,,,9999999999,2024-07-20,9999999988,2024-07-23
0000002598,002598,PACP0004BYD001,1.0,00364864,,,9999999999,2024-06-07,9999999988,2024-06-10
0000002599,002599,PASC0260BYD001,1.0,00539663,,,9999999999,2024-02-18,9999999988,2024-03-12
0000002600,002600,PABP0001BYD002,1.0,00698134,,,9999999999,2024-04-29,9999999988,2024-05-28
