VEHICLE_CODE,VEHICLE_NAME,LABOUR_CODE,LABOUR_NAME,MAIN_CATEGORY,SECOND_CATEGORY,BATTERY_REPAIR
 16864,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
  1695,Song,LR012,Gearbox Service,Mechanical,Gearbox,N
 60480,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  3096,Han,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 24748,Dolphin,LR003,Inverter Replacement,Electrical,Inverter,N
 60439,Qin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 12481,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 56998,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 25960,Shark,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 49983,Qin,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 63880,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 53384,Han,LR016,Brake System Service,Mechanical,Brakes,N
 15865,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 70826,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 39577,Han,LR003,Inverter Replacement,Electrical,Inverter,N
 95179,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 47197,Tang,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 64458,Song,LR017,Suspension Repair,Mechanical,Suspension,N
 37316,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 41232,King,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 81289,Song,LR012,Gearbox Service,Mechanical,Gearbox,N
 37189,King,LR020,Fuse Replacement,Safety,Fuse,N
 32954,Seal,LR016,Brake System Service,Mechanical,Brakes,N
 64635,Shark,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 52802,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
 53990,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 98083,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 62509,Song,LR016,Brake System Service,Mechanical,Brakes,N
 68594,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 71452,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 68825,Song,LR020,Fuse Replacement,Safety,Fuse,N
 98757,Han,LR008,Thermal Management Service,Electrical,Thermal Management,N
 77241,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 30017,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 12503,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 41938,Yuan,LR020,Fuse Replacement,Safety,Fuse,N
 88055,Dolphin,LR003,Inverter Replacement,Electrical,Inverter,N
 72275,Yuan,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 32595,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 81974,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 47182,Yuan,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
  9173,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 47642,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 91748,Dolphin,LR019,Windshield Replacement,Safety,Windshield,N
 88751,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 89153,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 17123,Han,LR002,Motor Repair,Electrical,Motor,N
 23971,Song,LR016,Brake System Service,Mechanical,Brakes,N
 45323,Dolphin,LR003,Inverter Replacement,Electrical,Inverter,N
 84521,Han,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 37445,Dolphin,LR003,Inverter Replacement,Electrical,Inverter,N
 84506,Han,LR006,BMS Calibration,Electrical,BMS,Y
 51221,Tang,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 74180,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 30579,King,LR008,Thermal Management Service,Electrical,Thermal Management,N
 73175,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 15647,Qin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 76855,Dolphin,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 75861,Tang,LR004,Charging Port Repair,Electrical,Charging Port,N
 76999,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 48777,Yuan,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 54443,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 93363,Han,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 88224,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 39404,Han,LR003,Inverter Replacement,Electrical,Inverter,N
 34847,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
    67,Tang,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 65539,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 82759,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 75483,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 69609,Dolphin Mini,LR019,Windshield Replacement,Safety,Windshield,N
  8040,Yuan,LR008,Thermal Management Service,Electrical,Thermal Management,N
 14409,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 25892,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 85178,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 56797,Yuan,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 56731,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 86671,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 81477,Qin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 63512,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 26425,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 71130,Shark,LR001,Battery Replacement,Electrical,Battery,Y
 96685,Song,LR016,Brake System Service,Mechanical,Brakes,N
 66439,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 57128,Tang,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 80038,Tang,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 28969,Song,LR001,Battery Replacement,Electrical,Battery,Y
 39456,Song,LR016,Brake System Service,Mechanical,Brakes,N
 92678,Song,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 27166,Qin,LR008,Thermal Management Service,Electrical,Thermal Management,N
  3873,Yuan,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 24372,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 18501,Qin,LR004,Charging Port Repair,Electrical,Charging Port,N
 87892,Shark,LR008,Thermal Management Service,Electrical,Thermal Management,N
  7720,Shark,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 27127,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 81372,Seal,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 42232,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 77645,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 20955,Shark,LR008,Thermal Management Service,Electrical,Thermal Management,N
 26446,Shark,LR003,Inverter Replacement,Electrical,Inverter,N
 68441,Han,LR001,Battery Replacement,Electrical,Battery,Y
 96689,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 33820,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 34266,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 98093,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 91324,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 48689,Seal,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 45179,Tang,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 99086,Song,LR016,Brake System Service,Mechanical,Brakes,N
 26745,Song,LR017,Suspension Repair,Mechanical,Suspension,N
 74961,Yuan,LR012,Gearbox Service,Mechanical,Gearbox,N
 56949,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
 10237,King,LR012,Gearbox Service,Mechanical,Gearbox,N
 43452,Shark,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 84490,Seal,LR016,Brake System Service,Mechanical,Brakes,N
  4262,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 85248,Tang,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 16019,Dolphin,LR003,Inverter Replacement,Electrical,Inverter,N
 64666,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 51000,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
  2076,Han,LR002,Motor Repair,Electrical,Motor,N
 29097,Yuan,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 83547,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 65067,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 24593,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 27760,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 96435,Seal,LR016,Brake System Service,Mechanical,Brakes,N
 30563,Seal,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 29165,Dolphin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 37155,Tang,LR004,Charging Port Repair,Electrical,Charging Port,N
 43759,Song,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 42141,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 45633,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 67799,Han,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 90688,Han,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 43788,Shark,LR004,Charging Port Repair,Electrical,Charging Port,N
 62478,King,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 64138,Dolphin,LR006,BMS Calibration,Electrical,BMS,Y
 36134,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 93854,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 11816,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 45760,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 15444,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 43643,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 29962,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 18242,Han,LR016,Brake System Service,Mechanical,Brakes,N
 85204,Yuan,LR012,Gearbox Service,Mechanical,Gearbox,N
 25792,Seal,LR017,Suspension Repair,Mechanical,Suspension,N
 95281,Seal,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 27083,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 15018,Tang,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 37314,Tang,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  9277,Qin,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 76660,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 75675,Han,LR016,Brake System Service,Mechanical,Brakes,N
  2122,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 64994,Tang,LR004,Charging Port Repair,Electrical,Charging Port,N
 88104,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 17636,Dolphin Mini,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 39793,Tang,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 18921,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 64533,Tang,LR008,Thermal Management Service,Electrical,Thermal Management,N
 51887,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 63043,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 65288,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 79130,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 74902,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 71532,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 13540,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 23538,Dolphin,LR008,Thermal Management Service,Electrical,Thermal Management,N
 72718,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 49084,Dolphin,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 95927,King,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 89796,Dolphin Mini,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
  6118,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 33015,Tang,LR008,Thermal Management Service,Electrical,Thermal Management,N
 42782,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 96274,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 19415,Han,LR003,Inverter Replacement,Electrical,Inverter,N
 45187,Song,LR016,Brake System Service,Mechanical,Brakes,N
 25458,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 70661,Tang,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 21244,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 11039,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 96508,Dolphin,LR020,Fuse Replacement,Safety,Fuse,N
 28454,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 34459,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 17856,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 21591,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 12862,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 70658,Shark,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 61713,Dolphin Mini,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 83840,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 16175,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 73776,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 51693,Dolphin Mini,LR001,Battery Replacement,Electrical,Battery,Y
 61014,Tang,LR006,BMS Calibration,Electrical,BMS,Y
 72344,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  7322,Han,LR019,Windshield Replacement,Safety,Windshield,N
 67810,King,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 96053,Tang,LR008,Thermal Management Service,Electrical,Thermal Management,N
 22418,Tang,LR004,Charging Port Repair,Electrical,Charging Port,N
 78150,Tang,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 34744,Han,LR016,Brake System Service,Mechanical,Brakes,N
  6785,Song,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 27775,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 60526,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
  4034,Seal,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 48396,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 97499,Han,LR012,Gearbox Service,Mechanical,Gearbox,N
 30615,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
 43764,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 89135,Han,LR004,Charging Port Repair,Electrical,Charging Port,N
 63452,King,LR017,Suspension Repair,Mechanical,Suspension,N
 43651,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 87770,Qin,LR019,Windshield Replacement,Safety,Windshield,N
 29767,Han,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
  6547,Song,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 77298,Seal,LR016,Brake System Service,Mechanical,Brakes,N
 27176,Dolphin Mini,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 84699,Dolphin,LR012,Gearbox Service,Mechanical,Gearbox,N
 49927,Song,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 66751,Han,LR008,Thermal Management Service,Electrical,Thermal Management,N
 93306,Song,LR016,Brake System Service,Mechanical,Brakes,N
 10945,Dolphin Mini,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 64803,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 18579,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 18710,Seal,LR017,Suspension Repair,Mechanical,Suspension,N
 94937,Song,LR008,Thermal Management Service,Electrical,Thermal Management,N
 46405,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 89084,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 95777,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 74762,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 97115,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 95932,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
  7347,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 60720,Dolphin,LR020,Fuse Replacement,Safety,Fuse,N
 17629,Shark,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 26153,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 16346,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 15531,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
  4212,Seal,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 63135,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 33942,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 20826,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 38675,King,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 41847,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 56562,Song,LR016,Brake System Service,Mechanical,Brakes,N
  7155,Dolphin Mini,LR003,Inverter Replacement,Electrical,Inverter,N
  2503,Song,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 12436,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 47374,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 86350,King,LR016,Brake System Service,Mechanical,Brakes,N
 68458,Han,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 52261,Dolphin Mini,LR003,Inverter Replacement,Electrical,Inverter,N
 52153,Dolphin Mini,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 76014,Seal,LR017,Suspension Repair,Mechanical,Suspension,N
 43984,Tang,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 48966,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 68088,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 10089,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
  8934,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 30175,Shark,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 23523,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 25278,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 42642,Tang,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 30540,Qin,LR004,Charging Port Repair,Electrical,Charging Port,N
 69797,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 81602,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 83435,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 35253,Song,LR016,Brake System Service,Mechanical,Brakes,N
 43491,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 84681,Yuan,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 31808,Dolphin,LR006,BMS Calibration,Electrical,BMS,Y
 59103,Tang,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 91138,Yuan,LR019,Windshield Replacement,Safety,Windshield,N
 77206,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 69817,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 13926,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 16145,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 97643,Yuan,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 64619,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 68326,Song,LR004,Charging Port Repair,Electrical,Charging Port,N
 63762,Han,LR016,Brake System Service,Mechanical,Brakes,N
 85491,Shark,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 84522,Qin,LR019,Windshield Replacement,Safety,Windshield,N
 74265,Tang,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 50625,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 85460,Song,LR017,Suspension Repair,Mechanical,Suspension,N
 44559,Han,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
  5882,Shark,LR016,Brake System Service,Mechanical,Brakes,N
